0.001515152	0.001515152	0.001515152	0.001515152	0.001515152	0.001515152	0.001515152	0.178028707	0.122132145	0.001515152	0.035516878	0.152350437	0.076762345	0.104713976	0.034431658	0.001515152	0.042282927	0.001515152	0.141795022	0.096834389
0.002173913	0.049556486	0.053994783	0.048836354	0.049628389	0.299671903	0.054441793	0.183808397	0.002173913	0.002173913	0.002173913	0.002173913	0.002173913	0.002173913	0.002173913	0.002173913	0.002173913	0.179297333	0.056851518	0.002173913
0.002272727	0.002272727	0.002272727	0.072561314	0.002272727	0.10150311	0.002272727	0.108304298	0.002272727	0.002272727	0.002272727	0.002272727	0.395795259	0.051552964	0.002272727	0.002272727	0.002272727	0.002272727	0.238464873	0.002272727
0.047582685	0.146174369	0.000980392	0.095312099	0.000980392	0.000980392	0.000980392	0.464330939	0.000980392	0.023070653	0.000980392	0.024629212	0.161873672	0.000980392	0.000980392	0.000980392	0.000980392	0.000980392	0.025261665	0.000980392
0.001666667	0.001666667	0.092790066	0.098787604	0.001666667	0.001666667	0.001666667	0.001666667	0.001666667	0.001666667	0.001666667	0.313123155	0.353094039	0.117205136	0.001666667	0.001666667	0.001666667	0.001666667	0.001666667	0.001666667
0.001724138	0.001724138	0.190280133	0.037252956	0.001724138	0.001724138	0.001724138	0.109494759	0.001724138	0.001724138	0.001724138	0.001724138	0.001724138	0.12043204	0.001724138	0.293109383	0.142352449	0.043924177	0.042464449	0.001724138
0.002272727	0.124768635	0.002272727	0.002272727	0.002272727	0.500168485	0.002272727	0.002272727	0.002272727	0.002272727	0.002272727	0.002272727	0.160011163	0.051848719	0.002272727	0.002272728	0.129112088	0.002272727	0.002272727	0.002272727
0.001851852	0.250852757	0.001851852	0.001851852	0.001851852	0.130777768	0.001851852	0.001851852	0.159237808	0.001851852	0.001851852	0.146536552	0.044259378	0.09696627	0.001851852	0.043581551	0.06205805	0.045359495	0.001851852	0.001851852
0.073443367	0.001785714	0.049655269	0.001785714	0.001785714	0.001785714	0.195129678	0.341925909	0.001785714	0.001785714	0.001785714	0.001785714	0.228187229	0.001785714	0.001785714	0.046469565	0.001785714	0.041974698	0.001785714	0.001785714
0.072939627	0.047692058	0.095781882	0.001724138	0.001724138	0.001724138	0.247060559	0.343402139	0.001724138	0.001724138	0.001724138	0.001724138	0.168985803	0.001724138	0.001724138	0.001724138	0.001724138	0.001724138	0.001724138	0.001724138
0.078471427	0.079688749	0.001851852	0.083965705	0.001851852	0.159389382	0.144349177	0.198510301	0.001851852	0.001851852	0.001851852	0.001851852	0.001851852	0.001851852	0.15415381	0.001851852	0.001851852	0.001851852	0.079249227	0.001851852
0.001388889	0.001388889	0.001388889	0.001388889	0.001388889	0.001388889	0.001388889	0.001388889	0.001388889	0.001388889	0.001388889	0.264578656	0.358669947	0.001388889	0.001388889	0.001388889	0.001388889	0.098914929	0.03149066	0.225512475
0.002	0.094190257	0.095773443	0.002	0.002	0.002	0.039554142	0.053989839	0.002	0.167660723	0.002	0.002	0.002	0.002	0.002	0.22852267	0.002	0.052018807	0.133706887	0.112583232
0.000694444	0.000694444	0.015789539	0.000694444	0.000694444	0.036165266	0.016543493	0.093660798	0.000694444	0.000694444	0.611097897	0.139091853	0.014918558	0.000694444	0.000694444	0.031547263	0.000694444	0.014761773	0.000694444	0.019479115
0.002272727	0.002272727	0.002272727	0.002272727	0.057465701	0.002272727	0.002272727	0.257274242	0.002272727	0.002272727	0.002272727	0.079832001	0.002272727	0.002272727	0.002272727	0.468831215	0.102505932	0.002272727	0.002272727	0.002272727
0.034105777	0.0015625	0.124126289	0.0015625	0.0015625	0.0015625	0.106803721	0.231231981	0.033274524	0.0015625	0.0015625	0.0015625	0.036571431	0.0015625	0.0015625	0.0015625	0.0015625	0.137857458	0.277278819	0.0015625
0.002	0.002	0.002	0.002	0.002	0.08823604	0.157694579	0.002	0.002	0.048299452	0.002	0.002	0.05184858	0.121909537	0.002	0.002	0.002	0.002	0.002	0.504011812
0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.144147562	0.132575982	0.0015625	0.0015625	0.041201465	0.0015625	0.112988583	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.545648908
0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.149116261	0.13204049	0.0015625	0.0015625	0.041603385	0.0015625	0.097935754	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.55586661
0.0025	0.0025	0.138507132	0.098596336	0.0025	0.0025	0.0025	0.0025	0.0025	0.0025	0.0025	0.0025	0.0025	0.0025	0.0025	0.161204151	0.0025	0.0025	0.56169238	0.0025
0.001785714	0.057605575	0.001785714	0.080027113	0.001785714	0.001785714	0.144222302	0.001785714	0.001785714	0.081564587	0.001785714	0.001785714	0.088068783	0.001785714	0.001785714	0.289242396	0.001785714	0.001785714	0.001785714	0.236054958
0.002272727	0.002272727	0.002272727	0.191818185	0.002272727	0.053567952	0.002272727	0.075048278	0.002272727	0.127517782	0.002272727	0.002272727	0.055986916	0.404109597	0.002272727	0.002272727	0.002272727	0.002272727	0.002272727	0.062405834
0.074202589	0.003333333	0.100376446	0.003333333	0.003333333	0.003333333	0.170540267	0.003333333	0.003333333	0.003333333	0.134323948	0.003333333	0.003333333	0.003333333	0.003333333	0.003333333	0.003333333	0.003333333	0.47055675	0.003333333
0.069036371	0.001612903	0.001612903	0.068618304	0.001612903	0.038558717	0.116724399	0.001612903	0.001612903	0.035088418	0.001612903	0.496068432	0.038711842	0.076441431	0.001612903	0.001612903	0.04301015	0.001612903	0.001612903	0.001612903
0.001724138	0.001724138	0.001724138	0.001724138	0.001724138	0.038688714	0.1140682	0.001724138	0.074493574	0.087757171	0.001724138	0.2887916	0.001724138	0.085980099	0.081002814	0.001724138	0.208528172	0.001724138	0.001724138	0.001724138
0.001282051	0.036242671	0.043235533	0.001282051	0.072284233	0.001282051	0.090561556	0.001282051	0.042963754	0.001282051	0.001282051	0.001282051	0.001282051	0.055534725	0.001282051	0.266902309	0.347982469	0.001282051	0.001282051	0.030190184
0.00125	0.202945979	0.00125	0.111837867	0.00125	0.00125	0.00125	0.056252887	0.052223682	0.032393652	0.00125	0.320783924	0.00125	0.03351173	0.00125	0.00125	0.00125	0.062439417	0.113860863	0.00125
0.001785714	0.212059572	0.001785714	0.150590986	0.001785714	0.001785714	0.001785714	0.001785714	0.001785714	0.001785714	0.001785714	0.436951886	0.001785714	0.072463764	0.001785714	0.001785714	0.001785714	0.001785714	0.101148078	0.001785714
0.001515152	0.001515152	0.001515152	0.001515152	0.001515152	0.122999384	0.101508465	0.128614384	0.001515152	0.063952362	0.001515152	0.001515152	0.001515152	0.001515152	0.001515152	0.111429842	0.276087827	0.097013796	0.080212121	0.001515152
0.001851852	0.001851852	0.324867863	0.128800499	0.001851852	0.001851852	0.001851852	0.001851852	0.137640289	0.086251355	0.001851852	0.001851852	0.064724861	0.001851852	0.001851852	0.001851852	0.001851852	0.001851852	0.19076132	0.04287974
0.188569111	0.001428571	0.001428571	0.001428571	0.001428571	0.001428571	0.001428571	0.001428571	0.030892071	0.03351413	0.001428571	0.724167546	0.001428571	0.001428571	0.001428571	0.001428571	0.001428571	0.001428571	0.001428571	0.001428571
0.001923077	0.001923077	0.001923077	0.120004285	0.001923077	0.001923077	0.050832151	0.001923077	0.001923077	0.001923077	0.001923077	0.482988893	0.001923077	0.001923077	0.001923077	0.001923077	0.001923077	0.046655858	0.270672659	0.001923077
0.000625	0.03905879	0.028245388	0.000625	0.000625	0.027246089	0.017573514	0.073156019	0.000625	0.013849801	0.565417967	0.092937743	0.013459	0.018529928	0.000625	0.104900762	0.000625	0.000625	0.000625	0.000625
0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.045091557	0.03695464	0.0015625	0.0015625	0.0015625	0.0015625	0.0015625	0.516823165	0.0015625	0.137679347	0.0015625	0.0015625	0.104787745	0.136788547
0.283763721	0.001851852	0.001851852	0.190686994	0.001851852	0.001851852	0.290641864	0.043799642	0.001851852	0.122022769	0.001851852	0.001851852	0.001851852	0.043159083	0.001851852	0.001851852	0.001851852	0.001851852	0.001851852	0.001851852
0.001785714	0.174270585	0.001785714	0.001785714	0.001785714	0.03957116	0.47199607	0.001785714	0.038191145	0.042474458	0.001785714	0.001785714	0.078239191	0.040310499	0.001785714	0.001785714	0.001785714	0.050839246	0.04446479	0.001785714
0.112126018	0.001428571	0.001428571	0.001428571	0.001428571	0.062022655	0.211827137	0.001428571	0.001428571	0.03550027	0.032816285	0.042854265	0.001428571	0.083348846	0.001428571	0.052869236	0.215310168	0.035243376	0.001428571	0.103224602
0.001785714	0.290682619	0.001785714	0.043642627	0.001785714	0.001785714	0.001785714	0.189696847	0.001785714	0.001785714	0.001785714	0.001785714	0.001785714	0.044918296	0.044062062	0.001785714	0.098254349	0.17762082	0.001785714	0.089693809
0.001515152	0.033287948	0.001515152	0.062963205	0.001515152	0.001515152	0.122624437	0.081108963	0.001515152	0.001515152	0.001515152	0.153799007	0.001515152	0.075124175	0.035515851	0.066753067	0.001515152	0.001515152	0.256991064	0.096680767
0.002941176	0.002941176	0.002941176	0.046638446	0.002941176	0.002941177	0.138157976	0.214878577	0.002941176	0.002941176	0.002941176	0.002941176	0.130835145	0.002941176	0.002941176	0.132064465	0.002941176	0.089893086	0.002941177	0.209297012
0.001785714	0.001785714	0.001785714	0.001785714	0.158612608	0.001785714	0.001785714	0.001785714	0.001785714	0.001785714	0.001785714	0.083464083	0.046476469	0.394613774	0.001785714	0.038526219	0.001785714	0.253306847	0.001785714	0.001785714
0.001785714	0.001785714	0.11173201	0.07932696	0.001785714	0.001785714	0.043145833	0.001785714	0.001785714	0.052149324	0.001785714	0.171286853	0.001785714	0.204871486	0.114213695	0.001785714	0.092014715	0.111616267	0.001785714	0.001785714
0.152664526	0.002083333	0.002083333	0.002083333	0.002083333	0.002083333	0.051251267	0.002083333	0.002083333	0.002083333	0.002083333	0.103032422	0.002083333	0.211138181	0.002083333	0.002083333	0.253928674	0.198818263	0.002083333	0.002083333
0.103649609	0.136484364	0.002380952	0.002380952	0.002380952	0.16674609	0.002380952	0.126387586	0.053066307	0.171152241	0.052205662	0.002380952	0.002380952	0.002380952	0.002380952	0.050175704	0.113941961	0.002380952	0.002380952	0.002380952
0.002173913	0.002173913	0.095323002	0.047018039	0.002173913	0.049035439	0.002173913	0.002173913	0.002173913	0.394315249	0.002173913	0.002173913	0.002173913	0.002173913	0.055028744	0.095168593	0.002173913	0.002173913	0.235850065	0.002173913
0.001190476	0.001190476	0.223425237	0.001190476	0.001190476	0.026655523	0.001190476	0.001190476	0.027291226	0.383670204	0.001190476	0.001190476	0.001190476	0.001190476	0.001190476	0.042115632	0.036561676	0.03261638	0.148993066	0.065575818
0.001666667	0.001666667	0.112609586	0.001666667	0.118134301	0.104646496	0.001666667	0.200224543	0.001666667	0.221155218	0.001666667	0.001666667	0.001666667	0.219896523	0.001666667	0.001666667	0.001666667	0.001666667	0.001666667	0.001666667
0.031124868	0.121664673	0.001428571	0.001428571	0.061605524	0.001428572	0.17115519	0.001428571	0.001428571	0.001428571	0.001428571	0.056013586	0.001428571	0.119607252	0.001428571	0.040325262	0.001428571	0.039388297	0.273380471	0.071449163
0.003333333	0.087526913	0.003333333	0.003333333	0.003333333	0.003333333	0.003333333	0.262580833	0.003333333	0.089379002	0.003333333	0.003333333	0.33881535	0.003333333	0.171697901	0.003333333	0.003333333	0.003333333	0.003333333	0.003333333
